10/09/2024,Kiwis,Merienda,2.33,Ingresos
11/09/2024,Tostadas con jamon sin tomate,Restaurantes,4.3,Ingresos
11/09/2024,Manzanilla,Hogar,2.29,Ingresos
11/09/2024,Camiseta campeones,Caprichos,9.95,Ingresos
12/09/2024,Paracetamol y probioticos,Medicamentos,13.9,Ingresos
12/09/2024,Jamon cocido,Comida,2.97,Ingresos
12/09/2024,Chanclas,Hogar,6.99,Ingresos
12/09/2024,Manzanas,Comida,2.68,Ingresos
12/09/2024,Vino blanco,Comida,1,Ingresos
12/09/2024,Vino tinto,Comida,1,Ingresos
12/09/2024,Chicles,Comida,1,Ingresos
12/09/2024,Salsa cesar,Comida,1,Ingresos
12/09/2024,Atun,Comida,2,Ingresos
13/09/2024,Apple,Hogar,0.99,Ingresos
13/09/2024,Aquarius sin azucar,Comida,1.99,Ingresos
13/09/2024,HyS 1L,Hogar,12.55,Ingresos
14/09/2024,Calefactor,Hogar,19.9,Ingresos
14/09/2024,Aquarius sin azucar,Comida,2.25,Ingresos
14/09/2024,Pechugas pollo,Comida,5.58,Ingresos
14/09/2024,Jamon york,Comida,2.28,Ingresos
14/09/2024,Gimnasio,Hogar,22.85,Ingresos
03/09/2024,Trastero,Alquiler,120.77,Ingresos
03/09/2024,Casa,Alquiler,340,Ingresos
12/09/2024,Aquarius sin azucar latas,Comida,6.4,Ingresos
12/09/2024,Plumero,Hogar,1.19,Ingresos
16/09/2024,Salchichon,Merienda,6.32,Ingresos
16/09/2024,Jamon,Merienda,4.9,Ingresos
16/09/2024,Hamburguesas,Comida,7.4,Ingresos
16/09/2024,Macarrones 1kg,Comida,1.24,Ingresos
16/09/2024,Pepino,Comida,1,Ingresos
16/09/2024,Hummus,Comida,1,Ingresos
16/09/2024,Laurel,Comida,0.8,Ingresos
16/09/2024,Cebolleta,Comida,1.29,Ingresos
16/09/2024,Queso semicurado,Merienda,4.53,Ingresos
16/09/2024,Zanahoria,Comida,0.85,Ingresos
16/09/2024,Jabon manos,Hogar,0.9,Ingresos
16/09/2024,Tomate,Comida,0.99,Ingresos
16/09/2024,Rexona,Hogar,2.35,Ingresos
17/09/2024,BP Galapagar,Gasolina,55.52,Ingresos
17/09/2024,Cerdo estofado,Comida,4.17,Ingresos
17/09/2024,Pollo filetes y pechuga,Comida,11.72,Ingresos
17/09/2024,Bar�a - YB,Viajes,61,Ahorros
18/09/2024,Cuchillas,Hogar,54.99,Ahorros
18/09/2024,Enchufe doble,Hogar,3.9,Ahorros
18/09/2024,Stickers JDT,Caprichos,4.99,Ahorros
19/09/2024,Aceite freir,Comida,1.99,Ingresos
19/09/2024,Aceite Koipesol,Comida,1.79,Ingresos
19/09/2024,Sacarina,Comida,3.49,Ingresos
19/09/2024,Taquitos jamon,Comida,2.65,Ingresos
19/09/2024,Platanos,Merienda,0.39,Ingresos
19/09/2024,Five Guys,Restaurantes,18,Ingresos
20/09/2024,Batidores,Hogar,1.49,Ingresos
20/09/2024,Dispensador agua,Hogar,9.5,Ahorros
20/09/2024,Bol,Hogar,3.5,Ingresos
20/09/2024,Medidor,Hogar,1.3,Ingresos
20/09/2024,Caja ajos,Hogar,1.2,Ingresos
20/09/2024,Embudo,Hogar,0.7,Ingresos
22/09/2024,Kebab,Restaurantes,7.5,Ingresos
23/09/2024,Bolsas zin sip,Hogar,1.99,Ingresos
23/09/2024,Bolsas zip,Hogar,1.67,Ingresos
23/09/2024,Alubias,Comida,1.06,Ingresos
23/09/2024,Azafran,Comida,1.77,Ingresos
23/09/2024,Cookies,Comida,1.18,Ingresos
23/09/2024,Mayonesa,Merienda,1.52,Ingresos
23/09/2024,Pan rallado,Comida,0.9,Ingresos
23/09/2024,Spaghetti,Comida,1.7,Ingresos
23/09/2024,Pan r�stico,Comida,2.45,Ingresos
23/09/2024,Bacon x2,Comida,3.74,Ingresos
23/09/2024,Jamon,Merienda,4.99,Ingresos
23/09/2024,Salchichon,Merienda,8.89,Ingresos
23/09/2024,Cebolleta,Comida,0.99,Ingresos
23/09/2024,Pimiento,Comida,0.74,Ingresos
23/09/2024,Brochetas x2,Comida,4.88,Ingresos
23/09/2024,Chorizo,Comida,5.68,Ingresos
23/09/2024,Huevos,Comida,3.15,Ingresos
23/09/2024,Paellera,Hogar,21.9,Ingresos
23/09/2024,Zapatos gym,Hogar,38.84,Ingresos
23/09/2024,Dunkin Donuts,Restaurantes,6,Ingresos
24/09/2024,Gnocchis,Comida,3.15,Ingresos
24/09/2024,Parrilla total,Restaurantes,21,Ingresos
25/09/2024,Papel cocina,Hogar,2,Ingresos
25/09/2024,Cinta aislante,Hogar,1,Ingresos
25/09/2024,Servilletas,Hogar,1,Ingresos
25/09/2024,Multiusos,Hogar,1,Ingresos
25/09/2024,Quitagrasas,Hogar,1,Ingresos
25/09/2024,Pinzas,Hogar,1.99,Ingresos
25/09/2024,Limpiacristales,Hogar,1,Ingresos
25/09/2024,Limpia parque,Hogar,1,Ingresos
25/09/2024,Destorinillador,Hogar,1,Ingresos
25/09/2024,Ariel,Hogar,6,Ingresos
25/09/2024,Crocs,Hogar,5,Ingresos
25/09/2024,Calzoncillos,Hogar,8.99,Ingresos
25/09/2024,Birras Pablo,Restaurantes,6,Ingresos
27/09/2024,Peluquero,Hogar,20,Ahorros
27/09/2024,Manolo bakes,Dulces,5,Ahorros
27/09/2024,Zona azul,Transporte,1.19,Ingresos
27/09/2024,Huevos XL,Comida,3.25,Ingresos
27/09/2024,Cebolleta,Comida,1.29,Ingresos
28/09/2024,BP Galapagar,Gasolina,53.74,Ingresos
29/09/2024,Donut,Viajes,1.4,Ahorros
29/09/2024,Valenbisi,Viajes,3.99,Ahorros
29/09/2024,El Tarantin,Viajes,48.2,Ahorros
29/09/2024,Agua,Viajes,1.6,Ahorros
29/09/2024,Manolitos,Viajes,2.55,Ahorros
29/09/2024,Galp Valencia,Viajes,30.87,Ahorros
29/09/2024,BP Galapagar,Viajes,34.49,Ahorros
30/09/2024,Entrada Atheltic - Espanyol,Viajes,82.5,Ahorros
30/09/2024,Manolo bakes Albert,Viajes,13.6,Ahorros
30/09/2024,Salchichon Albert,Viajes,12.95,Ahorros
30/09/2024,Agua,Comida,2.72,Ingresos
30/09/2024,Mozarella rallada,Comida,1.54,Ingresos
30/09/2024,Pizzas,Comida,3.19,Ingresos
30/09/2024,Grana Padano,Comida,1.56,Ingresos
